"Cnt","Est","Est.km"
"Marshall Islands",27502242619.683,27502.242619683
"Marshall Islands",27502242619.683,27502.242619683
"Philippines",4069285178.50714,4069.28517850714
"Philippines",4069285178.50714,4069.28517850714
"Marshall Islands",27502242619.683,27502.242619683
"Marshall Islands",27502242619.683,27502.242619683
"Philippines",4069285178.50714,4069.28517850714
"Philippines",4069285178.50714,4069.28517850714
