V1,V2,eez,V3
172.6201172,-14.26470947,I8,172.6201172
172.6279297,-14.25689697,I8,172.6279297
172.6356812,-14.24908447,I8,172.6356812
172.6431274,-14.24139404,I8,172.6431274
172.6508789,-14.23358154,I8,172.6508789
172.6583252,-14.22570801,I8,172.6583252
172.6660767,-14.2177124,I8,172.6660767
172.6737061,-14.21002197,I8,172.6737061
172.6810913,-14.20220947,I8,172.6810913
172.6887207,-14.1940918,I8,172.6887207
172.696106,-14.18609619,I8,172.696106
172.7036743,-14.17828369,I8,172.7036743
172.7111206,-14.17028809,I8,172.7111206
172.718689,-14.16210938,I8,172.718689
172.7260742,-14.1541748,I8,172.7260742
172.7332764,-14.14611816,I8,172.7332764
172.7409058,-14.13800049,I8,172.7409058
172.7481079,-14.12969971,I8,172.7481079
172.7553101,-14.12158203,I8,172.7553101
172.7625122,-14.11358643,I8,172.7625122
172.7697144,-14.10528564,I8,172.7697144
172.7769165,-14.097229,I8,172.7769165
172.7843018,-14.08880615,I8,172.7843018
172.7915039,-14.08050537,I8,172.7915039
172.7987061,-14.07220459,I8,172.7987061
172.8057251,-14.06408691,I8,172.8057251
172.8125,-14.05578613,I8,172.8125
172.8197021,-14.04748535,I8,172.8197021
172.8267212,-14.03887939,I8,172.8267212
172.8336792,-14.03057861,I8,172.8336792
172.8406982,-14.0222168,I8,172.8406982
172.8474731,-14.01361084,I8,172.8474731
172.8544922,-14.00531006,I8,172.8544922
172.8615112,-13.99658203,I8,172.8615112
172.868103,-13.98828125,I8,172.868103
172.8751221,-13.97967529,I8,172.8751221
172.8817139,-13.9710083,I8,172.8817139
172.8886719,-13.96270752,I8,172.8886719
172.8953247,-13.95410156,I8,172.8953247
172.9019165,-13.94549561,I8,172.9019165
172.9086914,-13.93688965,I8,172.9086914
172.9152832,-13.92797852,I8,172.9152832
172.9221191,-13.91931152,I8,172.9221191
172.9282837,-13.91082764,I8,172.9282837
172.9351196,-13.9019165,I8,172.9351196
172.9415283,-13.89331055,I8,172.9415283
172.9481201,-13.88439941,I8,172.9481201
172.9545288,-13.87579346,I8,172.9545288
172.9608765,-13.86688232,I8,172.9608765
172.9672852,-13.85791016,I8,172.9672852
172.9736938,-13.84942627,I8,172.9736938
172.9801025,-13.84057617,I8,172.9801025
172.9865112,-13.831604,I8,172.9865112
172.9924927,-13.82269287,I8,172.9924927
172.9989014,-13.81359863,I8,172.9989014
173.005127,-13.8046875,I8,173.005127
173.0114746,-13.79577637,I8,173.0114746
173.0175171,-13.78692627,I8,173.0175171
173.0236816,-13.77770996,I8,173.0236816
173.0297241,-13.76879883,I8,173.0297241
173.0358887,-13.75970459,I8,173.0358887
173.0418701,-13.75079346,I8,173.0418701
173.0479126,-13.74169922,I8,173.0479126
173.053894,-13.73248291,I8,173.053894
173.0596924,-13.72332764,I8,173.0596924
173.065918,-13.7144165,I8,173.065918
173.0717163,-13.7052002,I8,173.0717163
173.0775146,-13.69610596,I8,173.0775146
173.083313,-13.68658447,I8,173.083313
173.0892944,-13.67749023,I8,173.0892944
173.0950928,-13.66821289,I8,173.0950928
173.100708,-13.65917969,I8,173.100708
173.1065063,-13.64971924,I8,173.1065063
173.1118774,-13.64050293,I8,173.1118774
173.1174927,-13.63140869,I8,173.1174927
173.123291,-13.62188721,I8,173.123291
173.1289062,-13.61248779,I8,173.1289062
173.1345215,-13.60321045,I8,173.1345215
173.1400757,-13.59381104,I8,173.1400757
173.1453247,-13.58441162,I8,173.1453247
173.1508789,-13.57501221,I8,173.1508789
173.1564941,-13.56549072,I8,173.1564941
173.1616821,-13.55609131,I8,173.1616821
173.1668701,-13.54669189,I8,173.1668701
173.1723022,-13.53710937,I8,173.1723022
173.1779175,-13.52770996,I8,173.1779175
173.1829224,-13.51831055,I8,173.1829224
173.1881104,-13.50891113,I8,173.1881104
173.1932983,-13.49908447,I8,173.1932983
173.1987305,-13.48968506,I8,173.1987305
173.2036743,-13.47998047,I8,173.2036743
173.2089233,-13.47058105,I8,173.2089233
173.2139282,-13.46081543,I8,173.2139282
173.2188721,-13.45141602,I8,173.2188721
173.223877,-13.44158936,I8,173.223877
173.2288818,-13.43188477,I8,173.2288818
173.2338867,-13.42218018,I8,173.2338867
173.2387085,-13.41247559,I8,173.2387085
173.2437134,-13.40270996,I8,173.2437134
173.2487183,-13.39300537,I8,173.2487183
173.2532959,-13.38330078,I8,173.2532959
173.2581177,-13.37359619,I8,173.2581177
173.2628784,-13.3638916,I8,173.2628784
173.2675171,-13.35418701,I8,173.2675171
173.2722778,-13.34442139,I8,173.2722778
173.2769165,-13.33441162,I8,173.2769165
173.2814941,-13.32470703,I8,173.2814941
173.2860718,-13.31500244,I8,173.2860718
173.2907104,-13.30499268,I8,173.2907104
173.2952881,-13.29528809,I8,173.2952881
173.2996826,-13.28527832,I8,173.2996826
173.3043213,-13.27520752,I8,173.3043213
173.3087158,-13.26550293,I8,173.3087158
173.3131104,-13.25549316,I8,173.3131104
173.3173218,-13.2454834,I8,173.3173218
173.3217163,-13.2354126,I8,173.3217163
173.3259277,-13.22570801,I8,173.3259277
173.3303223,-13.21582031,I8,173.3303223
173.3344727,-13.20581055,I8,173.3344727
173.3386841,-13.19580078,I8,173.3386841
173.3428955,-13.18579102,I8,173.3428955
173.3469238,-13.17547607,I8,173.3469238
173.3510742,-13.16558838,I8,173.3510742
173.3551025,-13.15557861,I8,173.3551025
173.359314,-13.14550781,I8,173.359314
173.3630981,-13.13549805,I8,173.3630981
173.3668823,-13.12530518,I8,173.3668823
173.3709106,-13.11529541,I8,173.3709106
173.3746948,-13.10498047,I8,173.3746948
173.3787231,-13.09490967,I8,173.3787231
173.3825073,-13.0847168,I8,173.3825073
173.3864746,-13.07470703,I8,173.3864746
173.3900757,-13.06439209,I8,173.3900757
173.3939209,-13.05438232,I8,173.3939209
173.397522,-13.04418945,I8,173.397522
173.401123,-13.03387451,I8,173.401123
173.4047241,-13.02362061,I8,173.4047241
173.4083252,-13.01330566,I8,173.4083252
173.4119263,-13.0032959,I8,173.4119263
173.4152832,-12.99298096,I8,173.4152832
173.4188843,-12.98278809,I8,173.4188843
173.4223022,-12.97241211,I8,173.4223022
173.4259033,-12.96221924,I8,173.4259033
173.4293213,-12.9519043,I8,173.4293213
173.4324951,-12.94158936,I8,173.4324951
173.4359131,-12.93109131,I8,173.4359131
173.43927,-12.92077637,I8,173.43927
173.4423218,-12.9105835,I8,173.4423218
173.4456787,-12.90020752,I8,173.4456787
173.4487305,-12.89001465,I8,173.4487305
173.4520874,-12.87939453,I8,173.4520874
173.4550781,-12.86907959,I8,173.4550781
173.4581299,-12.85858154,I8,173.4581299
173.4611206,-12.84832764,I8,173.4611206
173.4642944,-12.8380127,I8,173.4642944
173.4669189,-12.82751465,I8,173.4669189
173.4700928,-12.81719971,I8,173.4700928
173.4729004,-12.80657959,I8,173.4729004
173.4758911,-12.79608154,I8,173.4758911
173.4786987,-12.78582764,I8,173.4786987
173.4815063,-12.77520752,I8,173.4815063
173.484314,-12.76470947,I8,173.484314
173.4868774,-12.75439453,I8,173.4868774
173.489502,-12.74389648,I8,173.489502
173.4923096,-12.73327637,I8,173.4923096
173.4946899,-12.72277832,I8,173.4946899
173.4974976,-12.71221924,I8,173.4974976
173.5001221,-12.7019043,I8,173.5001221
173.5025024,-12.69140625,I8,173.5025024
173.505127,-12.68078613,I8,173.505127
173.5075073,-12.67028809,I8,173.5075073
173.5100708,-12.659729,I8,173.5100708
173.5123291,-12.64910889,I8,173.5123291
173.5147095,-12.63861084,I8,173.5147095
173.5169067,-12.62799072,I8,173.5169067
173.5192871,-12.61749268,I8,173.5192871
173.5214844,-12.60668945,I8,173.5214844
173.5247192,-12.59667969,I8,173.5247192
173.5258789,-12.60717773,I8,173.5258789
173.526123,-12.6171875,I8,173.526123
173.5264893,-12.62719727,I8,173.5264893
173.5269165,-12.63720703,I8,173.5269165
173.5272827,-12.6472168,I8,173.5272827
173.5275269,-12.65692139,I8,173.5275269
173.5280762,-12.66680908,I8,173.5280762
173.5286865,-12.67687988,I8,173.5286865
173.5289307,-12.68688965,I8,173.5289307
173.52948,-12.69659424,I8,173.52948
173.5300903,-12.706604,I8,173.5300903
173.5305176,-12.7166748,I8,173.5305176
173.5314941,-12.72668457,I8,173.5314941
173.5321045,-12.73638916,I8,173.5321045
173.5324707,-12.74639893,I8,173.5324707
173.5333252,-12.75640869,I8,173.5333252
173.5338745,-12.76611328,I8,173.5338745
173.534729,-12.77612305,I8,173.534729
173.5357056,-12.78601074,I8,173.5357056
173.536499,-12.79577637,I8,173.536499
173.5372925,-12.80578613,I8,173.5372925
173.5380859,-12.8157959,I8,173.5380859
173.5393066,-12.82550049,I8,173.5393066
173.5401001,-12.83551025,I8,173.5401001
173.5408936,-12.84558105,I8,173.5408936
173.5418701,-12.85528564,I8,173.5418701
173.5430908,-12.86529541,I8,173.5430908
173.5443115,-12.87530518,I8,173.5443115
173.5452881,-12.88500977,I8,173.5452881
173.5465088,-12.89501953,I8,173.5465088
173.5474854,-12.90472412,I8,173.5474854
173.5487061,-12.91461182,I8,173.5487061
173.5496826,-12.92437744,I8,173.5496826
173.5510864,-12.93438721,I8,173.5510864
173.5523071,-12.9440918,I8,173.5523071
173.5537109,-12.95410156,I8,173.5537109
173.5551147,-12.96380615,I8,173.5551147
173.5565186,-12.97387695,I8,173.5565186
173.5579224,-12.98358154,I8,173.5579224
173.5593262,-12.99359131,I8,173.5593262
173.56073,-13.0032959,I8,173.56073
173.5623169,-13.01330566,I8,173.5623169
173.5637207,-13.02301025,I8,173.5637207
173.5653076,-13.03277588,I8,173.5653076
173.5667114,-13.04278564,I8,173.5667114
173.5682983,-13.05249023,I8,173.5682983
173.5701294,-13.06219482,I8,173.5701294
173.5717163,-13.07220459,I8,173.5717163
173.5733032,-13.08190918,I8,173.5733032
173.5750732,-13.0916748,I8,173.5750732
173.5767212,-13.10168457,I8,173.5767212
173.5786743,-13.11138916,I8,173.5786743
173.5803223,-13.12109375,I8,173.5803223
173.5822754,-13.13079834,I8,173.5822754
173.5842896,-13.14050293,I8,173.5842896
173.5861206,-13.1505127,I8,173.5861206
173.5880737,-13.16027832,I8,173.5880737
173.5900879,-13.16998291,I8,173.5900879
173.5919189,-13.1796875,I8,173.5919189
173.5938721,-13.18939209,I8,173.5938721
173.5958862,-13.19909668,I8,173.5958862
173.5980835,-13.20880127,I8,173.5980835
173.6000977,-13.21862793,I8,173.6000977
173.6022949,-13.22821045,I8,173.6022949
173.6044922,-13.23797607,I8,173.6044922
173.6066895,-13.24780273,I8,173.6066895
173.6088867,-13.25750732,I8,173.6088867
173.611084,-13.26721191,I8,173.611084
173.6132813,-13.2769165,I8,173.6132813
173.6159058,-13.28668213,I8,173.6159058
173.618103,-13.29608154,I8,173.618103
173.6207275,-13.30578613,I8,173.6207275
173.6229248,-13.31549072,I8,173.6229248
173.6253052,-13.32519531,I8,173.6253052
173.6279297,-13.3347168,I8,173.6279297
173.6303101,-13.34442139,I8,173.6303101
173.6328735,-13.35418701,I8,173.6328735
173.6353149,-13.36358643,I8,173.6353149
173.6378784,-13.37329102,I8,173.6378784
173.6405029,-13.38299561,I8,173.6405029
173.6431274,-13.39251709,I8,173.6431274
173.645874,-13.40222168,I8,173.645874
173.6483154,-13.41168213,I8,173.6483154
173.651123,-13.42138672,I8,173.651123
173.6539307,-13.43078613,I8,173.6539307
173.6566772,-13.44049072,I8,173.6566772
173.6594849,-13.45001221,I8,173.6594849
173.6624756,-13.45941162,I8,173.6624756
173.6652832,-13.46917725,I8,173.6652832
173.6680908,-13.47857666,I8,173.6680908
173.6710815,-13.48797607,I8,173.6710815
173.6743164,-13.49780273,I8,173.6743164
173.6768799,-13.50720215,I8,173.6768799
173.6801147,-13.51660156,I8,173.6801147
173.6831055,-13.52612305,I8,173.6831055
173.6860962,-13.5355835,I8,173.6860962
173.68927,-13.54498291,I8,173.68927
173.6925049,-13.55438232,I8,173.6925049
173.6956787,-13.56390381,I8,173.6956787
173.6989136,-13.57330322,I8,173.6989136
173.7020874,-13.58270264,I8,173.7020874
173.7053223,-13.59222412,I8,173.7053223
173.7086792,-13.60168457,I8,173.7086792
173.7119141,-13.61108398,I8,173.7119141
173.715271,-13.6204834,I8,173.715271
173.718689,-13.63000488,I8,173.718689
173.7219238,-13.63909912,I8,173.7219238
173.7252808,-13.64862061,I8,173.7252808
173.7288818,-13.65808105,I8,173.7288818
173.7322998,-13.66717529,I8,173.7322998
173.7359009,-13.67669678,I8,173.7359009
173.7393188,-13.68609619,I8,173.7393188
173.7429199,-13.69519043,I8,173.7429199
173.746521,-13.70471191,I8,173.746521
173.7501221,-13.71380615,I8,173.7501221
173.7537231,-13.7230835,I8,173.7537231
173.7575073,-13.73248291,I8,173.7575073
173.7611084,-13.74169922,I8,173.7611084
173.7647095,-13.75079346,I8,173.7647095
173.7686768,-13.76019287,I8,173.7686768
173.772522,-13.76940918,I8,173.772522
173.776123,-13.77862549,I8,173.776123
173.7800903,-13.78778076,I8,173.7800903
173.7838745,-13.796875,I8,173.7838745
173.7879028,-13.80609131,I8,173.7879028
173.791687,-13.81530762,I8,173.791687
173.7958984,-13.82440186,I8,173.7958984
173.7996826,-13.83361816,I8,173.7996826
173.803894,-13.8427124,I8,173.803894
173.8079224,-13.85192871,I8,173.8079224
173.8120728,-13.86108398,I8,173.8120728
173.8161011,-13.86999512,I8,173.8161011
173.8201294,-13.87908936,I8,173.8201294
173.8242798,-13.88830566,I8,173.8242798
173.8283081,-13.89752197,I8,173.8283081
173.8328857,-13.90631103,I8,173.8328857
173.8369141,-13.91558838,I8,173.8369141
173.8411255,-13.92437744,I8,173.8411255
173.8457031,-13.93359375,I8,173.8457031
173.8496704,-13.94250488,I8,173.8496704
173.8543091,-13.95141602,I8,173.8543091
173.8587036,-13.96051025,I8,173.8587036
173.862915,-13.96942139,I8,173.862915
173.8673096,-13.97821045,I8,173.8673096
173.8718872,-13.98718262,I8,173.8718872
173.8765259,-13.99609375,I8,173.8765259
173.8809204,-14.00531006,I8,173.8809204
173.8853149,-14.01409912,I8,173.8853149
173.8900757,-14.02301025,I8,173.8900757
173.8944702,-14.03167725,I8,173.8944702
173.899292,-14.04058838,I8,173.899292
173.9039307,-14.04937744,I8,173.9039307
173.9086914,-14.05828857,I8,173.9086914
173.9130859,-14.06719971,I8,173.9130859
173.9180908,-14.07580566,I8,173.9180908
173.9229126,-14.0847168,I8,173.9229126
173.9274902,-14.09362793,I8,173.9274902
173.932312,-14.10211182,I8,173.932312
173.9373169,-14.11108398,I8,173.9373169
173.9418945,-14.11968994,I8,173.9418945
173.9468994,-14.12860107,I8,173.9468994
173.9520874,-14.13720703,I8,173.9520874
173.9567261,-14.14581299,I8,173.9567261
173.961731,-14.15441895,I8,173.961731
173.9666748,-14.16320801,I8,173.9666748
173.9716797,-14.171875,I8,173.9716797
173.9769287,-14.18048096,I8,173.9769287
173.9818726,-14.18908691,I8,173.9818726
173.9868774,-14.19769287,I8,173.9868774
173.9923096,-14.20629883,I8,173.9923096
173.9973145,-14.21502686,I8,173.9973145
174.0025024,-14.22332764,I8,174.0025024
174.0078735,-14.23181152,I8,174.0078735
174.0131226,-14.24047852,I8,174.0131226
174.0183105,-14.24890137,I8,174.0183105
174.0236816,-14.25750732,I8,174.0236816
174.0289307,-14.26611328,I8,174.0289307
174.0343018,-14.27441406,I8,174.0343018
174.0396729,-14.28277588,I8,174.0396729
174.045105,-14.29138184,I8,174.045105
174.050293,-14.29968262,I8,174.050293
174.0559082,-14.3079834,I8,174.0559082
174.0615234,-14.31658936,I8,174.0615234
174.0661011,-14.32391357,I8,174.0661011
174.071106,-14.33129883,I8,174.071106
174.0761108,-14.33880615,I8,174.0761108
174.0811157,-14.34637451,I8,174.0811157
174.0861206,-14.35357666,I8,174.0861206
174.0911255,-14.36108398,I8,174.0911255
174.0961304,-14.36859131,I8,174.0961304
174.1010742,-14.37579346,I8,174.1010742
174.1060791,-14.38330078,I8,174.1060791
174.1115112,-14.39050293,I8,174.1115112
174.1165161,-14.39801025,I8,174.1165161
174.121521,-14.4052124,I8,174.121521
174.126709,-14.41247559,I8,174.126709
174.1317139,-14.41998291,I8,174.1317139
174.1369019,-14.42718506,I8,174.1369019
174.1422729,-14.43438721,I8,174.1422729
174.147522,-14.44158936,I8,174.147522
174.1528931,-14.44891357,I8,174.1528931
174.1580811,-14.45611572,I8,174.1580811
174.1633301,-14.46331787,I8,174.1633301
174.1687012,-14.47058105,I8,174.1687012
174.1738892,-14.4777832,I8,174.1738892
174.1793213,-14.48498535,I8,174.1793213
174.1845093,-14.4921875,I8,174.1845093
174.1901245,-14.49908447,I8,174.1901245
174.1953125,-14.50640869,I8,174.1953125
174.2009277,-14.51361084,I8,174.2009277
174.2061157,-14.52050781,I8,174.2061157
174.211731,-14.52770996,I8,174.211731
174.2172852,-14.534729,I8,174.2172852
174.2229004,-14.54168701,I8,174.2229004
174.2280884,-14.54888916,I8,174.2280884
174.2337036,-14.55578613,I8,174.2337036
174.2393188,-14.56280518,I8,174.2393188
174.2451172,-14.57000732,I8,174.2451172
174.2504883,-14.5769043,I8,174.2504883
174.2561035,-14.58380127,I8,174.2561035
174.2617187,-14.59082031,I8,174.2617187
174.2675171,-14.59777832,I8,174.2675171
174.2730713,-14.60467529,I8,174.2730713
174.2786865,-14.61169434,I8,174.2786865
174.2844849,-14.61859131,I8,174.2844849
174.2902832,-14.62530518,I8,174.2902832
174.2958984,-14.63220215,I8,174.2958984
174.3016968,-14.63909912,I8,174.3016968
174.3074951,-14.64581299,I8,174.3074951
174.3132935,-14.65270996,I8,174.3132935
174.3192749,-14.659729,I8,174.3192749
174.3250732,-14.66638184,I8,174.3250732
174.3308716,-14.6729126,I8,174.3308716
174.336731,-14.67999268,I8,174.336731
174.3428955,-14.68658447,I8,174.3428955
174.3486938,-14.69329834,I8,174.3486938
174.3544922,-14.70001221,I8,174.3544922
174.3604736,-14.70690918,I8,174.3604736
174.3665161,-14.71362305,I8,174.3665161
174.3724976,-14.72027588,I8,174.3724976
174.3782959,-14.72692871,I8,174.3782959
174.3845215,-14.73358154,I8,174.3845215
174.3905029,-14.73999023,I8,174.3905029
174.3967285,-14.74658203,I8,174.3967285
174.4028931,-14.7532959,I8,174.4028931
174.4088745,-14.76000977,I8,174.4088745
174.4151001,-14.76641846,I8,174.4151001
174.4210815,-14.77301025,I8,174.4210815
174.4273071,-14.77941895,I8,174.4273071
174.4332886,-14.78601074,I8,174.4332886
174.4396973,-14.79248047,I8,174.4396973
174.4459229,-14.79888916,I8,174.4459229
174.4520874,-14.80548096,I8,174.4520874
174.3842773,-14.87139893,I8,174.3842773
174.3181152,-14.93890381,I8,174.3181152
174.2539063,-15.00830078,I8,174.2539063
174.1915283,-15.07940674,I8,174.1915283
174.1315308,-15.15222168,I8,174.1315308
174.0731201,-15.22668457,I8,174.0731201
174.0172729,-15.30249023,I8,174.0172729
173.9633179,-15.37969971,I8,173.9633179
173.9116821,-15.45861816,I8,173.9116821
173.8623047,-15.53851318,I8,173.8623047
173.8151245,-15.61999512,I8,173.8151245
173.7703247,-15.70251465,I8,173.7703247
173.7279053,-15.78637695,I8,173.7279053
173.6879272,-15.87139893,I8,173.6879272
173.6500854,-15.95721436,I8,173.6500854
173.6151123,-16.04418945,I8,173.6151123
173.5822754,-16.13189697,I8,173.5822754
173.5518799,-16.22058106,I8,173.5518799
173.5244751,-16.30999756,I8,173.5244751
173.4993286,-16.40002441,I8,173.4993286
173.4766846,-16.49078369,I8,173.4766846
173.4569092,-16.58221436,I8,173.4569092
173.4396973,-16.67419434,I8,173.4396973
173.4251099,-16.76641846,I8,173.4251099
173.4130859,-16.85888672,I8,173.4130859
173.4039307,-16.9519043,I8,173.4039307
173.3972778,-17.04498291,I8,173.3972778
173.3933105,-17.13800049,I8,173.3933105
173.3919067,-17.23138428,I8,173.3919067
173.3936768,-17.32470703,I8,173.3936768
173.3978882,-17.41802978,I8,173.3978882
173.4047241,-17.5111084,I8,173.4047241
173.4144897,-17.60388184,I8,173.4144897
173.4266968,-17.69659424,I8,173.4266968
173.4417114,-17.78887939,I8,173.4417114
173.4594727,-17.88049316,I8,173.4594727
173.4796753,-17.97167969,I8,173.4796753
173.5029297,-18.0625,I8,173.5029297
173.5286865,-18.15252686,I8,173.5286865
173.5568848,-18.24169922,I8,173.5568848
173.5880737,-18.33020019,I8,173.5880737
173.6217041,-18.41778564,I8,173.6217041
173.6262817,-18.43170166,I8,173.6262817
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
