V1,V2,eez,V3
-171.416687,0.566711426,I4,188.583313
-171.583313,0.583312988,I4,188.416687
-171.75,0.583312988,I4,188.25
-171.916687,0.566711426,I4,188.083313
-172.0999756,0.550109863,I4,187.9000244
-172.2667236,0.533325195,I4,187.7332764
-172.4332886,0.50012207,I4,187.5667114
-172.5999756,0.450073242,I4,187.4000244
-172.75,0.416687012,I4,187.25
-172.916687,0.350097656,I4,187.083313
-173.0385132,0.283508301,I4,186.9614868
-173.1986084,0.212890625,I4,186.8013916
-173.1989746,0.216674805,I4,186.8010254
-173.197998,0.22668457,I4,186.802002
-173.199585,0.241088867,I4,186.800415
-173.1983032,0.256713867,I4,186.8016968
-173.2368774,0.577270507,I4,186.7631226
-173.2415771,0.621520996,I4,186.7584229
-173.244812,0.703491211,I4,186.755188
-173.2539063,0.738891601,I4,186.7460937
-173.2706909,0.898681641,I4,186.7293091
-173.2769165,0.918273926,I4,186.7230835
-173.2786255,0.923522949,I4,186.7213745
-173.2814941,0.947875977,I4,186.7185059
-173.3826904,1.24407959,I4,186.6173096
-173.4116821,1.35748291,I4,186.5883179
-173.4119263,1.360473633,I4,186.5880737
-173.4146118,1.369079589,I4,186.5853882
-173.4169922,1.378295898,I4,186.5830078
-173.4182129,1.38092041,I4,186.5817871
-173.4420776,1.457885742,I4,186.5579224
-173.4735107,1.638916015,I4,186.5264893
-173.5089111,1.727111816,I4,186.4910889
-173.5197144,1.777282715,I4,186.4802856
-173.5317993,1.8046875,I4,186.4682007
-173.5471802,1.866271972,I4,186.4528198
-173.5512085,1.877319336,I4,186.4487915
-173.572998,1.92211914,I4,186.427002
-173.5864868,1.970092773,I4,186.4135132
-173.671814,2.13269043,I4,186.328186
-173.7329102,2.28527832,I4,186.2670898
-173.770813,2.341674805,I4,186.229187
-173.8029785,2.413696289,I4,186.1970215
-173.8319092,2.453674317,I4,186.1680908
-173.8562012,2.503295899,I4,186.1437988
-173.8869019,2.542480468,I4,186.1130981
-173.9100952,2.586730957,I4,186.0899048
-173.9160767,2.595703125,I4,186.0839233
-174.0488892,2.75567627,I4,185.9511108
-174.1212158,2.863525391,I4,185.8787842
-174.1503906,2.891906738,I4,185.8496094
-174.2122803,2.976928711,I4,185.7877197
-174.258728,3.018676758,I4,185.741272
-174.28479,3.052307129,I4,185.71521
-174.3181763,3.080078125,I4,185.6818237
-174.3607788,3.131530762,I4,185.6392212
-174.550293,3.281311035,I4,185.449707
-174.5731812,3.301879883,I4,185.4268188
-174.6210937,3.348327637,I4,185.3789063
-174.6333008,3.356079102,I4,185.3666992
-174.7297974,3.442871093,I4,185.2702026
-174.7949829,3.480529785,I4,185.2050171
-174.8181763,3.500122071,I4,185.1818237
-174.8457031,3.514709473,I4,185.1542969
-174.9072876,3.563293457,I4,185.0927124
-175.1237793,3.670288086,I4,184.8762207
-175.3330078,3.79107666,I4,184.6669922
-175.4160156,3.818115234,I4,184.5839844
-175.4329834,3.827087403,I4,184.5670166
-175.4517822,3.832519532,I4,184.5482178
-175.5314941,3.871887207,I4,184.4685059
-175.765625,3.93170166,I4,184.234375
-175.9953003,4.006286621,I4,184.0046997
-176.0324097,4.010498047,I4,183.9675903
-176.0928955,4.016479492,I4,183.9071045
-176.102478,4.019287109,I4,183.897522
-176.1116943,4.020080566,I4,183.8883057
-176.2064209,4.044128418,I4,183.7935791
-176.3568115,4.050292969,I4,183.6431885
-176.3648071,4.051879883,I4,183.6351929
-176.3981934,4.051879883,I4,183.6018066
-176.4476929,4.053894043,I4,183.5523071
-176.6879883,4.079101562,I4,183.3120117
-176.7050171,4.079101562,I4,183.2949829
-176.7156982,4.07788086,I4,183.2843018
-176.7263794,4.079101562,I4,183.2736206
-176.8181152,4.068908691,I4,183.1818848
-176.9022827,4.07232666,I4,183.0977173
-177.0214844,4.051879883,I4,182.9785156
-177.0612183,4.051879883,I4,182.9387817
-177.1560059,4.031677246,I4,182.8439941
-177.397583,4.006286621,I4,182.602417
-177.4078979,4.003112793,I4,182.5921021
-177.4185791,4.00189209,I4,182.5814209
-177.5283813,3.965270996,I4,182.4716187
-177.5888062,3.955078125,I4,182.4111938
-177.6713867,3.922302246,I4,182.3286133
-177.7423096,3.907104493,I4,182.2576904
-177.8486938,3.859680176,I4,182.1513062
-178.0599976,3.79107666,I4,181.9400024
-178.0692749,3.785705566,I4,181.9307251
-178.0795288,3.782287597,I4,181.9204712
-178.1989136,3.712280273,I4,181.8010864
-178.2359009,3.697692871,I4,181.7640991
-178.2824097,3.666687011,I4,181.7175903
-178.3786011,3.623901368,I4,181.6213989
-178.4904785,3.542480469,I4,181.5095215
-178.6630859,3.442871093,I4,181.3369141
-178.6710815,3.435729981,I4,181.3289185
-178.6804199,3.430297852,I4,181.3195801
-178.7980957,3.322875976,I4,181.2019043
-178.8154297,3.311523438,I4,181.1845703
-178.824707,3.301879883,I4,181.175293
-178.8403931,3.291503907,I4,181.1596069
-178.8505859,3.280883789,I4,181.1494141
-178.9420776,3.214477539,I4,181.0579224
-179.050415,3.094299316,I4,180.949585
-179.180603,2.976928711,I4,180.819397
-179.1870117,2.968322754,I4,180.8129883
-179.1948853,2.960876465,I4,180.8051147
-179.2030029,2.952087403,I4,180.7969971
-179.2890015,2.83190918,I4,180.7109985
-179.3269043,2.793090821,I4,180.6730957
-179.3395996,2.773071289,I4,180.6604004
-179.4080811,2.697082519,I4,180.5919189
-179.5007935,2.536499024,I4,180.4992065
-179.5065918,2.528320313,I4,180.4934082
-179.5900269,2.413696289,I4,180.4099731
-179.5917969,2.409484863,I4,180.4082031
-179.6087036,2.385925293,I4,180.3912964
-179.6630859,2.26171875,I4,180.3369141
-179.6992188,2.204528809,I4,180.3007812
-179.7113037,2.171875,I4,180.2886963
-179.7562866,2.09387207,I4,180.2437134
-179.8135986,1.91772461,I4,180.1864014
-179.8878784,1.747924805,I4,180.1121216
-179.9124756,1.628479004,I4,180.0875244
-179.940979,1.551513672,I4,180.059021
-179.9478149,1.504699707,I4,180.0521851
-179.9714966,1.431701661,I4,180.0285034
-179.9909058,1.247314453,I4,180.0090942
-180,1.203308105,I4,180
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
