V1,V2,eez,V3
165.440918,2.502075195,I2,165.440918
165.4329224,2.497924805,I2,165.4329224
165.4246826,2.493713379,I2,165.4246826
165.416687,2.489501953,I2,165.416687
165.4083252,2.485290527,I2,165.4083252
165.4003296,2.480895996,I2,165.4003296
165.3922729,2.47668457,I2,165.3922729
165.3842773,2.472473145,I2,165.3842773
165.3760986,2.468078613,I2,165.3760986
165.368103,2.463928223,I2,165.368103
165.3601074,2.459472656,I2,165.3601074
165.3519287,2.455322266,I2,165.3519287
165.3438721,2.450927734,I2,165.3438721
165.3361206,2.446472168,I2,165.3361206
165.328125,2.442077637,I2,165.328125
165.3201294,2.4375,I2,165.3201294
165.3123169,2.433105469,I2,165.3123169
165.3043213,2.428710937,I2,165.3043213
165.2960815,2.424316406,I2,165.2960815
165.2883301,2.419677735,I2,165.2883301
165.2802734,2.415100098,I2,165.2802734
165.272522,2.410705566,I2,165.272522
165.2647095,2.405883789,I2,165.2647095
165.2567139,2.401489258,I2,165.2567139
165.2489014,2.396728515,I2,165.2489014
165.2410889,2.392089844,I2,165.2410889
165.2330933,2.387329102,I2,165.2330933
165.2252808,2.382507324,I2,165.2252808
165.2175293,2.377929687,I2,165.2175293
165.2097168,2.37310791,I2,165.2097168
165.2020874,2.368286133,I2,165.2020874
165.1942749,2.363708496,I2,165.1942749
165.1865234,2.358886719,I2,165.1865234
165.1787109,2.353881836,I2,165.1787109
165.1708984,2.349304199,I2,165.1708984
165.1630859,2.344299316,I2,165.1630859
165.1555176,2.339477539,I2,165.1555176
165.1478882,2.334472656,I2,165.1478882
165.1400757,2.329528809,I2,165.1400757
165.1325073,2.324523926,I2,165.1325073
165.1246948,2.319519043,I2,165.1246948
165.1173096,2.31451416,I2,165.1173096
165.1094971,2.309509278,I2,165.1094971
165.1019287,2.304504395,I2,165.1019287
165.0944824,2.299499512,I2,165.0944824
165.086731,2.294494629,I2,165.086731
165.0792847,2.289306641,I2,165.0792847
165.0717163,2.284301758,I2,165.0717163
165.06427,2.278930664,I2,165.06427
165.0567017,2.273925781,I2,165.0567017
165.0488892,2.268676758,I2,165.0488892
165.0415039,2.263305664,I2,165.0415039
165.0343018,2.258483887,I2,165.0343018
165.0266724,2.253112793,I2,165.0266724
165.0192871,2.247924805,I2,165.0192871
165.0117188,2.242492675,I2,165.0117188
165.0042725,2.237304687,I2,165.0042725
164.9968872,2.231689453,I2,164.9968872
164.989502,2.226501465,I2,164.989502
164.9818726,2.221130371,I2,164.9818726
164.9746704,2.215698242,I2,164.9746704
164.9672852,2.210327148,I2,164.9672852
164.960083,2.204711914,I2,164.960083
164.9528809,2.199523926,I2,164.9528809
164.9453125,2.193908691,I2,164.9453125
164.9381104,2.188476562,I2,164.9381104
164.9309082,2.182922363,I2,164.9309082
164.9237061,2.177490235,I2,164.9237061
164.9160767,2.171875,I2,164.9160767
164.9088745,2.166503906,I2,164.9088745
164.9016724,2.160705567,I2,164.9016724
164.8944702,2.155090332,I2,164.8944702
164.8875122,2.149475097,I2,164.8875122
164.8803101,2.143920898,I2,164.8803101
164.8731079,2.138122559,I2,164.8731079
164.8659058,2.132507324,I2,164.8659058
164.8588867,2.126708985,I2,164.8588867
164.8516846,2.12109375,I2,164.8516846
164.8444824,2.11529541,I2,164.8444824
164.8375244,2.109497071,I2,164.8375244
164.8306885,2.10369873,I2,164.8306885
164.8233032,2.097900391,I2,164.8233032
164.8165283,2.091918945,I2,164.8165283
164.8095093,2.086120606,I2,164.8095093
164.8023071,2.080322266,I2,164.8023071
164.7952881,2.074523925,I2,164.7952881
164.7883301,2.068725586,I2,164.7883301
164.7814941,2.0625,I2,164.7814941
164.7744751,2.05670166,I2,164.7744751
164.7675171,2.05090332,I2,164.7675171
164.7606812,2.044677734,I2,164.7606812
164.7539063,2.03869629,I2,164.7539063
164.7468872,2.032897949,I2,164.7468872
164.7401123,2.026672364,I2,164.7401123
164.7332764,2.020690918,I2,164.7332764
164.7265015,2.014526367,I2,164.7265015
164.7194824,2.008483886,I2,164.7194824
164.7128906,2.002319336,I2,164.7128906
164.7061157,1.99609375,I2,164.7061157
164.6992798,1.990112305,I2,164.6992798
164.6925049,1.983886719,I2,164.6925049
164.6859131,1.977905273,I2,164.6859131
164.6793213,1.971496582,I2,164.6793213
164.6724854,1.965270996,I2,164.6724854
164.6658936,1.95892334,I2,164.6658936
164.6593018,1.952880859,I2,164.6593018
164.6525269,1.946472168,I2,164.6525269
164.645874,1.940307618,I2,164.645874
164.6392822,1.933898925,I2,164.6392822
164.6325073,1.927490234,I2,164.6325073
164.6260986,1.921081543,I2,164.6260986
164.6195068,1.914672852,I2,164.6195068
164.6130981,1.908325195,I2,164.6130981
164.6065063,1.901916504,I2,164.6065063
164.6000977,1.895690918,I2,164.6000977
164.5933228,1.889282227,I2,164.5933228
164.5869141,1.882873535,I2,164.5869141
164.5806885,1.876098632,I2,164.5806885
164.5742798,1.869873047,I2,164.5742798
164.5678711,1.86328125,I2,164.5678711
164.5615234,1.856689453,I2,164.5615234
164.5551147,1.850097656,I2,164.5551147
164.5487061,1.843688965,I2,164.5487061
164.5422974,1.836914063,I2,164.5422974
164.5358887,1.830322265,I2,164.5358887
164.5297241,1.823913574,I2,164.5297241
164.5233154,1.817321777,I2,164.5233154
164.5169067,1.81048584,I2,164.5169067
164.5109253,1.803894043,I2,164.5109253
164.5045166,1.797302246,I2,164.5045166
164.498291,1.790527344,I2,164.498291
164.4923096,1.783691406,I2,164.4923096
164.486084,1.776916504,I2,164.486084
164.4796753,1.770324707,I2,164.4796753
164.4736938,1.763305664,I2,164.4736938
164.4675293,1.756713867,I2,164.4675293
164.4614868,1.749694824,I2,164.4614868
164.4553223,1.743103027,I2,164.4553223
164.4495239,1.736083984,I2,164.4495239
164.4432983,1.729492188,I2,164.4432983
164.4373169,1.722473145,I2,164.4373169
164.4310913,1.715698242,I2,164.4310913
164.425293,1.708679199,I2,164.425293
164.4193115,1.701721191,I2,164.4193115
164.4133301,1.694702148,I2,164.4133301
164.4074707,1.687927246,I2,164.4074707
164.4014893,1.680908204,I2,164.4014893
164.3956909,1.67388916,I2,164.3956909
164.3897095,1.666870117,I2,164.3897095
164.3839111,1.659729004,I2,164.3839111
164.3781128,1.652893066,I2,164.3781128
164.3723145,1.645874023,I2,164.3723145
164.3665161,1.638671875,I2,164.3665161
164.3604736,1.631713868,I2,164.3604736
164.3546753,1.624511719,I2,164.3546753
164.3493042,1.617492676,I2,164.3493042
164.3433228,1.610290527,I2,164.3433228
164.3378906,1.603088379,I2,164.3378906
164.3319092,1.595886231,I2,164.3319092
164.3264771,1.588928223,I2,164.3264771
164.3206787,1.581726074,I2,164.3206787
164.3151245,1.574523926,I2,164.3151245
164.3095093,1.567321778,I2,164.3095093
164.303894,1.560119629,I2,164.303894
164.2982788,1.55291748,I2,164.2982788
164.2929077,1.545288086,I2,164.2929077
164.2872925,1.538085938,I2,164.2872925
164.2816772,1.530883789,I2,164.2816772
164.276123,1.52368164,I2,164.276123
164.270874,1.516113282,I2,164.270874
164.2653198,1.508911133,I2,164.2653198
164.2600708,1.501525879,I2,164.2600708
164.2545166,1.49407959,I2,164.2545166
164.2493286,1.486694336,I2,164.2493286
164.2437134,1.479309082,I2,164.2437134
164.2382813,1.471923828,I2,164.2382813
164.2330933,1.464477539,I2,164.2330933
164.2279053,1.457092286,I2,164.2279053
164.2224731,1.449523926,I2,164.2224731
164.2172852,1.442077636,I2,164.2172852
164.2119141,1.434509277,I2,164.2119141
164.2067261,1.426879883,I2,164.2067261
164.2014771,1.419494629,I2,164.2014771
164.1964722,1.411926269,I2,164.1964722
164.1911011,1.404479981,I2,164.1911011
164.1846924,1.395324707,I2,164.1846924
164.1787109,1.386474609,I2,164.1787109
164.1723022,1.377502441,I2,164.1723022
164.1660767,1.368286133,I2,164.1660767
164.1600952,1.359313965,I2,164.1600952
164.1539307,1.350280762,I2,164.1539307
164.147522,1.341125488,I2,164.147522
164.1414795,1.332092285,I2,164.1414795
164.1356812,1.322875977,I2,164.1356812
164.1295166,1.313720703,I2,164.1295166
164.123291,1.304504395,I2,164.123291
164.1174927,1.295288086,I2,164.1174927
164.1115112,1.285888672,I2,164.1115112
164.1057129,1.276672363,I2,164.1057129
164.0996704,1.26751709,I2,164.0996704
164.0938721,1.258117676,I2,164.0938721
164.0880737,1.248901367,I2,164.0880737
164.0822754,1.239501953,I2,164.0822754
164.0764771,1.230285644,I2,164.0764771
164.0706787,1.220886231,I2,164.0706787
164.0651245,1.211486816,I2,164.0651245
164.0593262,1.202087402,I2,164.0593262
164.0537109,1.192504883,I2,164.0537109
164.0480957,1.183105469,I2,164.0480957
164.0424805,1.173706055,I2,164.0424805
164.0369263,1.16430664,I2,164.0369263
164.0314941,1.154724121,I2,164.0314941
164.0258789,1.145324707,I2,164.0258789
164.0203247,1.135681152,I2,164.0203247
164.0150757,1.126098633,I2,164.0150757
164.0095215,1.116699218,I2,164.0095215
164.0042725,1.106872559,I2,164.0042725
163.9989014,1.097290039,I2,163.9989014
163.9937134,1.087890625,I2,163.9937134
163.9882812,1.078125,I2,163.9882812
163.9830933,1.068481446,I2,163.9830933
163.9779053,1.05871582,I2,163.9779053
163.9729004,1.049316406,I2,163.9729004
163.9675293,1.039489746,I2,163.9675293
163.9625244,1.029724121,I2,163.9625244
163.9572754,1.020080566,I2,163.9572754
163.9522705,1.010070801,I2,163.9522705
163.9473267,1.000305176,I2,163.9473267
163.9423218,0.990478516,I2,163.9423218
163.9373169,0.980895996,I2,163.9373169
163.9324951,0.97088623,I2,163.9324951
163.9274902,0.961120605,I2,163.9274902
163.9224854,0.95111084,I2,163.9224854
163.9179077,0.941528321,I2,163.9179077
163.9130859,0.931518554,I2,163.9130859
163.9083252,0.921691894,I2,163.9083252
163.9036865,0.911682129,I2,163.9036865
163.8989258,0.901672363,I2,163.8989258
163.8942871,0.891723633,I2,163.8942871
163.8895264,0.881713867,I2,163.8895264
163.8850708,0.871704102,I2,163.8850708
163.8803101,0.861694336,I2,163.8803101
163.8759155,0.851684571,I2,163.8759155
163.871521,0.841674804,I2,163.871521
163.8668823,0.831726074,I2,163.8668823
163.8624878,0.821716308,I2,163.8624878
163.8580933,0.811706543,I2,163.8580933
163.8536987,0.801513672,I2,163.8536987
163.8493042,0.791503906,I2,163.8493042
163.8450928,0.781494141,I2,163.8450928
163.8408813,0.771118164,I2,163.8408813
163.8364868,0.761108398,I2,163.8364868
163.8322754,0.750915527,I2,163.8322754
163.828125,0.740478515,I2,163.828125
163.8239136,0.730529785,I2,163.8239136
163.8197021,0.720275879,I2,163.8197021
163.815918,0.710083008,I2,163.815918
163.8117065,0.699707031,I2,163.8117065
163.8079224,0.689697266,I2,163.8079224
163.8037109,0.679504394,I2,163.8037109
163.7996826,0.669311523,I2,163.7996826
163.7958984,0.658874511,I2,163.7958984
163.7918701,0.64868164,I2,163.7918701
163.7880859,0.638305664,I2,163.7880859
163.7844849,0.627929688,I2,163.7844849
163.7805176,0.617492676,I2,163.7805176
163.7769165,0.607299805,I2,163.7769165
163.7730713,0.596923828,I2,163.7730713
163.7694702,0.586486816,I2,163.7694702
163.7659302,0.57611084,I2,163.7659302
163.7623291,0.565917969,I2,163.7623291
163.758728,0.555297851,I2,163.758728
163.7553101,0.54510498,I2,163.7553101
163.751709,0.534484864,I2,163.751709
163.7481079,0.524291992,I2,163.7481079
163.7446899,0.513671875,I2,163.7446899
163.7415161,0.503112793,I2,163.7415161
163.7380981,0.492919922,I2,163.7380981
163.7346802,0.482299804,I2,163.7346802
163.7315063,0.471679688,I2,163.7315063
163.7280884,0.461120606,I2,163.7280884
163.7250977,0.450927734,I2,163.7250977
163.7216797,0.440307617,I2,163.7216797
163.718689,0.4296875,I2,163.718689
163.715271,0.419311524,I2,163.715271
163.7122803,0.408691406,I2,163.7122803
163.7092896,0.398071289,I2,163.7092896
163.7061157,0.387512207,I2,163.7061157
163.7033081,0.377075195,I2,163.7033081
163.7003174,0.366088867,I2,163.7003174
163.6973267,0.355529785,I2,163.6973267
163.694519,0.345092773,I2,163.694519
163.6917114,0.334472657,I2,163.6917114
163.6889038,0.323730469,I2,163.6889038
163.6860962,0.313110351,I2,163.6860962
163.6832886,0.302490234,I2,163.6832886
163.6807251,0.291687012,I2,163.6807251
163.6779175,0.28112793,I2,163.6779175
163.675293,0.270690918,I2,163.675293
163.6729126,0.25970459,I2,163.6729126
163.670105,0.249084473,I2,163.670105
163.6674805,0.23828125,I2,163.6674805
163.6651001,0.227478028,I2,163.6651001
163.6624756,0.216918945,I2,163.6624756
163.6602783,0.206115722,I2,163.6602783
163.6578979,0.195678711,I2,163.6578979
163.6552734,0.184692383,I2,163.6552734
163.6530762,0.17388916,I2,163.6530762
163.6508789,0.163085938,I2,163.6508789
163.6486816,0.152526856,I2,163.6486816
163.6464844,0.141723633,I2,163.6464844
163.6442871,0.13092041,I2,163.6442871
163.6419067,0.120117187,I2,163.6419067
163.6397095,0.109313964,I2,163.6397095
163.6378784,0.098693848,I2,163.6378784
163.6359253,0.087890625,I2,163.6359253
163.633728,0.077087402,I2,163.633728
163.6317139,0.066101074,I2,163.6317139
163.6296997,0.055297851,I2,163.6296997
163.6279297,0.044494629,I2,163.6279297
163.6260986,0.033691406,I2,163.6260986
163.6243286,0.022888183,I2,163.6243286
163.6224976,0.012084961,I2,163.6224976
163.6207275,0.000915527,I2,163.6207275
163.6188965,-0.009704589,I2,163.6188965
163.6173096,-0.020507812,I2,163.6173096
163.6157227,-0.031311035,I2,163.6157227
163.6138916,-0.042175293,I2,163.6138916
163.6123047,-0.052978516,I2,163.6123047
163.6109009,-0.064086914,I2,163.6109009
163.609314,-0.075012207,I2,163.609314
163.6079102,-0.085815429,I2,163.6079102
163.6065063,-0.096679687,I2,163.6065063
163.6051025,-0.107788086,I2,163.6051025
163.6036987,-0.118591308,I2,163.6036987
163.6022949,-0.129394531,I2,163.6022949
163.6008911,-0.140502929,I2,163.6008911
163.5996704,-0.151306152,I2,163.5996704
163.5983276,-0.162109375,I2,163.5983276
163.59729,-0.173278809,I2,163.59729
163.5961304,-0.184082032,I2,163.5961304
163.5950928,-0.195007324,I2,163.5950928
163.5938721,-0.206115723,I2,163.5938721
163.5928955,-0.216918945,I2,163.5928955
163.5919189,-0.228027344,I2,163.5919189
163.5908813,-0.238891601,I2,163.5908813
163.5900879,-0.25,I2,163.5900879
163.5889282,-0.260803222,I2,163.5889282
163.5880737,-0.271911621,I2,163.5880737
163.5872803,-0.282775879,I2,163.5872803
163.5864868,-0.293884278,I2,163.5864868
163.5858765,-0.3046875,I2,163.5858765
163.585083,-0.315795899,I2,163.585083
163.5842896,-0.326599121,I2,163.5842896
163.5836792,-0.33770752,I2,163.5836792
163.5831299,-0.348510743,I2,163.5831299
163.5825195,-0.359680176,I2,163.5825195
163.5819092,-0.370788574,I2,163.5819092
163.5814819,-0.381591797,I2,163.5814819
163.5808716,-0.392700196,I2,163.5808716
163.5806885,-0.403625488,I2,163.5806885
163.5800781,-0.414611817,I2,163.5800781
163.5797119,-0.425476074,I2,163.5797119
163.5795288,-0.436584473,I2,163.5795288
163.5789185,-0.447692871,I2,163.5789185
163.5786743,-0.458618164,I2,163.5786743
163.5786743,-0.469726562,I2,163.5786743
163.5783081,-0.480529785,I2,163.5783081
163.578125,-0.491577148,I2,163.578125
163.578125,-0.502807618,I2,163.578125
163.578125,-0.51361084,I2,163.578125
163.578125,-0.524719239,I2,163.578125
163.5778809,-0.535827637,I2,163.5778809
163.578125,-0.546691895,I2,163.578125
163.578125,-0.557800293,I2,163.578125
163.578125,-0.568603516,I2,163.578125
163.5783081,-0.579711914,I2,163.5783081
163.5783081,-0.590820313,I2,163.5783081
163.5786743,-0.60168457,I2,163.5786743
163.5789185,-0.612792969,I2,163.5789185
163.5792847,-0.623596191,I2,163.5792847
163.5795288,-0.63470459,I2,163.5795288
163.5797119,-0.645812988,I2,163.5797119
163.5800781,-0.656677246,I2,163.5800781
163.5806885,-0.667785644,I2,163.5806885
163.5811157,-0.678588867,I2,163.5811157
163.5814819,-0.689697265,I2,163.5814819
163.5819092,-0.700805664,I2,163.5819092
163.5825195,-0.711608886,I2,163.5825195
163.5831299,-0.72277832,I2,163.5831299
163.5839233,-0.733581543,I2,163.5839233
163.5844727,-0.744689941,I2,163.5844727
163.5853271,-0.755493164,I2,163.5853271
163.5858765,-0.766601563,I2,163.5858765
163.586731,-0.777526856,I2,163.586731
163.5875244,-0.788513184,I2,163.5875244
163.5883179,-0.799377442,I2,163.5883179
163.5892944,-0.81048584,I2,163.5892944
163.590271,-0.821411133,I2,163.590271
163.5911255,-0.832519531,I2,163.5911255
163.5922852,-0.843322754,I2,163.5922852
163.5930786,-0.854309082,I2,163.5930786
163.5942993,-0.86529541,I2,163.5942993
163.5952759,-0.876403808,I2,163.5952759
163.5964966,-0.887207031,I2,163.5964966
163.5974731,-0.898010253,I2,163.5974731
163.598877,-0.909179688,I2,163.598877
163.6000977,-0.919982911,I2,163.6000977
163.6015015,-0.930786133,I2,163.6015015
163.602478,-0.941894532,I2,163.602478
163.6038818,-0.952697754,I2,163.6038818
163.6052856,-0.963623047,I2,163.6052856
163.6066895,-0.974609375,I2,163.6066895
163.6082764,-0.985412598,I2,163.6082764
163.6096802,-0.996398925,I2,163.6096802
163.6115112,-1.007202148,I2,163.6115112
163.612915,-1.018310547,I2,163.612915
163.614502,-1.029174805,I2,163.614502
163.6160889,-1.039978028,I2,163.6160889
163.6179199,-1.05078125,I2,163.6179199
163.6195068,-1.061584473,I2,163.6195068
163.6210938,-1.072509766,I2,163.6210938
163.6231079,-1.083312988,I2,163.6231079
163.6246948,-1.094177246,I2,163.6246948
163.626709,-1.105285644,I2,163.626709
163.6282959,-1.116088867,I2,163.6282959
163.6303101,-1.126892089,I2,163.6303101
163.6323242,-1.137695312,I2,163.6323242
163.6345215,-1.148620606,I2,163.6345215
163.6364746,-1.159179687,I2,163.6364746
163.6383057,-1.16998291,I2,163.6383057
163.6405029,-1.180786133,I2,163.6405029
163.6425171,-1.191589355,I2,163.6425171
163.6447144,-1.202514649,I2,163.6447144
163.6469116,-1.213317872,I2,163.6469116
163.649292,-1.224182129,I2,163.649292
163.6514893,-1.234680176,I2,163.6514893
163.6539307,-1.245483399,I2,163.6539307
163.6561279,-1.256408691,I2,163.6561279
163.6583252,-1.266906738,I2,163.6583252
163.6608887,-1.277709961,I2,163.6608887
163.6633301,-1.288513183,I2,163.6633301
163.6658936,-1.299194336,I2,163.6658936
163.6682739,-1.309997559,I2,163.6682739
163.6708984,-1.320495605,I2,163.6708984
163.6732788,-1.331298828,I2,163.6732788
163.6760864,-1.341918946,I2,163.6760864
163.6787109,-1.352783203,I2,163.6787109
163.6815186,-1.36328125,I2,163.6815186
163.6843262,-1.373901367,I2,163.6843262
163.6870728,-1.384704589,I2,163.6870728
163.6896973,-1.395202636,I2,163.6896973
163.6925049,-1.405822754,I2,163.6925049
163.6953125,-1.416687012,I2,163.6953125
163.6983032,-1.427185058,I2,163.6983032
163.7011108,-1.437805176,I2,163.7011108
163.7042847,-1.448303223,I2,163.7042847
163.7072754,-1.45880127,I2,163.7072754
163.7103271,-1.469421386,I2,163.7103271
163.7133179,-1.479980469,I2,163.7133179
163.7164917,-1.490478516,I2,163.7164917
163.7194824,-1.501098633,I2,163.7194824
163.7229004,-1.51159668,I2,163.7229004
163.7258911,-1.522216797,I2,163.7258911
163.7293091,-1.532775879,I2,163.7293091
163.7322998,-1.543212891,I2,163.7322998
163.7354736,-1.553588867,I2,163.7354736
163.7388916,-1.564086914,I2,163.7388916
163.7424927,-1.574707031,I2,163.7424927
163.7459106,-1.585021972,I2,163.7459106
163.7493286,-1.595581055,I2,163.7493286
163.7529297,-1.606079102,I2,163.7529297
163.7561035,-1.616394043,I2,163.7561035
163.7597046,-1.62689209,I2,163.7597046
163.7633057,-1.637207032,I2,163.7633057
163.7669067,-1.647521972,I2,163.7669067
163.7706909,-1.658081054,I2,163.7706909
163.7744751,-1.66821289,I2,163.7744751
163.7780762,-1.678588867,I2,163.7780762
163.7816772,-1.689086914,I2,163.7816772
163.7857056,-1.699401856,I2,163.7857056
163.7894897,-1.709716797,I2,163.7894897
163.7932739,-1.719909668,I2,163.7932739
163.7973022,-1.730285645,I2,163.7973022
163.8010864,-1.740478516,I2,163.8010864
163.8051147,-1.750793457,I2,163.8051147
163.8088989,-1.761108398,I2,163.8088989
163.8131104,-1.771301269,I2,163.8131104
163.8168945,-1.781311036,I2,163.8168945
163.821106,-1.791687011,I2,163.821106
163.8253174,-1.801879882,I2,163.8253174
163.8295288,-1.812194824,I2,163.8295288
163.8336792,-1.822204589,I2,163.8336792
163.8378906,-1.832519531,I2,163.8378906
163.8419189,-1.842529296,I2,163.8419189
163.8464966,-1.852783203,I2,163.8464966
163.850708,-1.862792968,I2,163.850708
163.8551025,-1.872802735,I2,163.8551025
163.8594971,-1.882995606,I2,163.8594971
163.8638916,-1.893005371,I2,163.8638916
163.8682861,-1.903076172,I2,163.8682861
163.8729248,-1.913085938,I2,163.8729248
163.8773193,-1.922912598,I2,163.8773193
163.8817139,-1.932983398,I2,163.8817139
163.8864746,-1.942993164,I2,163.8864746
163.8911133,-1.953002929,I2,163.8911133
163.8956909,-1.963012695,I2,163.8956909
163.9003296,-1.973083496,I2,163.9003296
163.9050903,-1.982910157,I2,163.9050903
163.909729,-1.992797852,I2,163.909729
163.9144897,-2.002807617,I2,163.9144897
163.9194946,-2.012695312,I2,163.9194946
163.9243164,-2.022521972,I2,163.9243164
163.9293213,-2.032409668,I2,163.9293213
163.9338989,-2.042175293,I2,163.9338989
163.9389038,-2.051879883,I2,163.9389038
163.9439087,-2.061889648,I2,163.9439087
163.9489136,-2.071594238,I2,163.9489136
163.9539185,-2.081298828,I2,163.9539185
163.9589233,-2.091125488,I2,163.9589233
163.9642944,-2.100708008,I2,163.9642944
163.9692993,-2.110412597,I2,163.9692993
163.9744873,-2.120300293,I2,163.9744873
163.9794922,-2.130004883,I2,163.9794922
163.9846802,-2.139709473,I2,163.9846802
163.9901123,-2.149414062,I2,163.9901123
163.9953003,-2.158874512,I2,163.9953003
164.0004883,-2.168579101,I2,164.0004883
164.0061035,-2.177978516,I2,164.0061035
164.0114746,-2.187805176,I2,164.0114746
164.0167236,-2.19720459,I2,164.0167236
164.0222778,-2.20690918,I2,164.0222778
164.0278931,-2.216308594,I2,164.0278931
164.0333252,-2.225708007,I2,164.0333252
164.0386963,-2.235290528,I2,164.0386963
164.0444946,-2.244995117,I2,164.0444946
164.0501099,-2.254394532,I2,164.0501099
164.0557251,-2.263916016,I2,164.0557251
164.0610962,-2.273010254,I2,164.0610962
164.0668945,-2.282409668,I2,164.0668945
164.0725098,-2.291809082,I2,164.0725098
164.0783081,-2.301391602,I2,164.0783081
164.0842896,-2.310485839,I2,164.0842896
164.0900879,-2.320007324,I2,164.0900879
164.0958862,-2.329101562,I2,164.0958862
164.1016846,-2.338623047,I2,164.1016846
164.1074829,-2.34777832,I2,164.1074829
164.1137085,-2.356811523,I2,164.1137085
164.1195068,-2.366394043,I2,164.1195068
164.1254883,-2.375488281,I2,164.1254883
164.1315308,-2.38470459,I2,164.1315308
164.1375122,-2.393798828,I2,164.1375122
164.1436768,-2.403076172,I2,164.1436768
164.1497192,-2.412109375,I2,164.1497192
164.1558838,-2.421081543,I2,164.1558838
164.1619263,-2.430297852,I2,164.1619263
164.1682739,-2.439392089,I2,164.1682739
164.1744995,-2.448303223,I2,164.1744995
164.1809082,-2.457519532,I2,164.1809082
164.1870728,-2.466308594,I2,164.1870728
164.1932983,-2.475585937,I2,164.1932983
164.199707,-2.484375,I2,164.199707
164.2061157,-2.493286133,I2,164.2061157
164.2125244,-2.502197265,I2,164.2125244
164.2188721,-2.511108398,I2,164.2188721
164.225708,-2.520019531,I2,164.225708
164.2318726,-2.528808594,I2,164.2318726
164.2382813,-2.537780761,I2,164.2382813
164.2451172,-2.546386718,I2,164.2451172
164.251709,-2.555297852,I2,164.251709
164.2583008,-2.564086914,I2,164.2583008
164.2647095,-2.572692871,I2,164.2647095
164.2717285,-2.581604004,I2,164.2717285
164.2783203,-2.590209961,I2,164.2783203
164.2850952,-2.598876953,I2,164.2850952
164.291687,-2.60748291,I2,164.291687
164.2987061,-2.616088867,I2,164.2987061
164.3052979,-2.624694824,I2,164.3052979
164.3123169,-2.633300781,I2,164.3123169
164.3189087,-2.641906738,I2,164.3189087
164.3259277,-2.650512695,I2,164.3259277
164.3328857,-2.659179688,I2,164.3328857
164.3397217,-2.667480469,I2,164.3397217
164.3466797,-2.676086426,I2,164.3466797
164.3538818,-2.684387207,I2,164.3538818
164.3609009,-2.692687988,I2,164.3609009
164.3679199,-2.701416016,I2,164.3679199
164.3751221,-2.709716797,I2,164.3751221
164.381897,-2.718078613,I2,164.381897
164.3892822,-2.726379394,I2,164.3892822
164.3964844,-2.734680176,I2,164.3964844
164.4036865,-2.742980957,I2,164.4036865
164.4108887,-2.751098633,I2,164.4108887
164.4180908,-2.759399414,I2,164.4180908
164.425293,-2.767700196,I2,164.425293
164.4329224,-2.775817871,I2,164.4329224
164.4401245,-2.784179687,I2,164.4401245
164.4473267,-2.792175293,I2,164.4473267
164.4547119,-2.800292969,I2,164.4547119
164.4622803,-2.808288574,I2,164.4622803
164.4697266,-2.81640625,I2,164.4697266
